group,category_name,category_name_full,reference,name,filename,min_wavelength,max_wavelength,filename_no_ext
glass,HIKARI-LaSF,HIKARI - LaSF (Lanthanum dense flint),Q-LASFPH2S,Q-LASFPH2S,glass/hikari/Q-LASFPH2S.yml,0.365015,2.05809,Q-LASFPH2S
glass,HIKARI-LaSF,HIKARI - LaSF (Lanthanum dense flint),Q-LASF03S,Q-LASF03S,glass/hikari/Q-LASF03S.yml,0.365015,2.05809,Q-LASF03S
glass,HIKARI-LaSF,HIKARI - LaSF (Lanthanum dense flint),Q-LASFPH3S,Q-LASFPH3S,glass/hikari/Q-LASFPH3S.yml,0.365015,2.05809,Q-LASFPH3S
glass,HIKARI-LaSF,HIKARI - LaSF (Lanthanum dense flint),Q-LASFH11S,Q-LASFH11S,glass/hikari/Q-LASFH11S.yml,0.388865,2.05809,Q-LASFH11S
glass,HIKARI-LaSF,HIKARI - LaSF (Lanthanum dense flint),Q-LASFH12S,Q-LASFH12S,glass/hikari/Q-LASFH12S.yml,0.388865,2.05809,Q-LASFH12S
glass,HIKARI-LaSF,HIKARI - LaSF (Lanthanum dense flint),Q-LASFH18S,Q-LASFH18S,glass/hikari/Q-LASFH18S.yml,0.388865,2.05809,Q-LASFH18S
glass,HIKARI-LaSF,HIKARI - LaSF (Lanthanum dense flint),Q-LASFH19S,Q-LASFH19S,glass/hikari/Q-LASFH19S.yml,0.365015,2.05809,Q-LASFH19S
glass,HIKARI-LaSF,HIKARI - LaSF (Lanthanum dense flint),Q-LASFH58S,Q-LASFH58S,glass/hikari/Q-LASFH58S.yml,0.365015,2.05809,Q-LASFH58S
glass,HIKARI-LaSF,HIKARI - LaSF (Lanthanum dense flint),Q-LASFH59S,Q-LASFH59S,glass/hikari/Q-LASFH59S.yml,0.365015,2.05809,Q-LASFH59S
glass,HIKARI-KzF,HIKARI - KzF (Special short flint),KZFH1,KZFH1,glass/hikari/KZFH1.yml,0.4,0.7,KZFH1
glass,HIKARI-KzF,HIKARI - KzF (Special short flint),KZFH2,KZFH2,glass/hikari/KZFH2.yml,0.4,0.7,KZFH2
glass,HIKARI-KzF,HIKARI - KzF (Special short flint),KZFS4,KZFS4,glass/hikari/KZFS4.yml,0.4,0.7,KZFS4
glass,HIKARI-KzF,HIKARI - KzF (Special short flint),E-KZFH1,E-KZFH1,glass/hikari/E-KZFH1.yml,0.4,0.7,E-KZFH1
glass,HIKARI-KzF,HIKARI - KzF (Special short flint),J-KZFH1,J-KZFH1,glass/hikari/J-KZFH1.yml,0.365015,2.05809,J-KZFH1
glass,HIKARI-KzF,HIKARI - KzF (Special short flint),J-KZFH4,J-KZFH4,glass/hikari/J-KZFH4.yml,0.365015,2.05809,J-KZFH4
glass,HIKARI-KF,HIKARI - KF (Crownflint),KF6,KF6,glass/hikari/KF6.yml,0.4,0.7,KF6
glass,HIKARI-KF,HIKARI - KF (Crownflint),E-KF6,E-KF6,glass/hikari/E-KF6.yml,0.4,0.7,E-KF6
glass,HIKARI-KF,HIKARI - KF (Crownflint),J-KF6,J-KF6,glass/hikari/J-KF6.yml,0.365015,2.05809,J-KF6
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-FK01S,Q-FK01S,glass/hikari/Q-FK01S.yml,0.365015,2.05809,Q-FK01S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-FKH2S,Q-FKH2S,glass/hikari/Q-FKH2S.yml,0.365015,2.05809,Q-FKH2S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-PSKH1S,Q-PSKH1S,glass/hikari/Q-PSKH1S.yml,0.388865,2.05809,Q-PSKH1S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-PSKH2S,Q-PSKH2S,glass/hikari/Q-PSKH2S.yml,0.365015,2.05809,Q-PSKH2S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-PSKH4S,Q-PSKH4S,glass/hikari/Q-PSKH4S.yml,0.365015,2.05809,Q-PSKH4S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-SK15S,Q-SK15S,glass/hikari/Q-SK15S.yml,0.365015,2.05809,Q-SK15S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-SK52S,Q-SK52S,glass/hikari/Q-SK52S.yml,0.365015,2.05809,Q-SK52S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-SK55S,Q-SK55S,glass/hikari/Q-SK55S.yml,0.365015,2.05809,Q-SK55S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-SF6S,Q-SF6S,glass/hikari/Q-SF6S.yml,0.3888865,2.05809,Q-SF6S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-LAK52S,Q-LAK52S,glass/hikari/Q-LAK52S.yml,0.365015,2.05809,Q-LAK52S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-LAK53S,Q-LAK53S,glass/hikari/Q-LAK53S.yml,0.365015,2.05809,Q-LAK53S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-LAF010S,Q-LAF010S,glass/hikari/Q-LAF010S.yml,0.365015,2.05809,Q-LAF010S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-LASF03S,Q-LASF03S,glass/hikari/Q-LASF03S.yml,0.365015,2.05809,Q-LASF03S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-LASFH11S,Q-LASFH11S,glass/hikari/Q-LASFH11S.yml,0.388865,2.05809,Q-LASFH11S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-LASFH12S,Q-LASFH12S,glass/hikari/Q-LASFH12S.yml,0.388865,2.05809,Q-LASFH12S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-LASFH58S,Q-LASFH58S,glass/hikari/Q-LASFH58S.yml,0.365015,2.05809,Q-LASFH58S
glass,HIKARI-molding,HIKARI - Glasses for precision molding,Q-LASFH59S,Q-LASFH59S,glass/hikari/Q-LASFH59S.yml,0.365015,2.05809,Q-LASFH59S
glass,CDGM-K,CDGM - K (Crown),H-K1,H-K1,glass/cdgm/H-K1.yml,0.302,2.325,H-K1
glass,CDGM-K,CDGM - K (Crown),H-K2,H-K2,glass/cdgm/H-K2.yml,0.302,2.325,H-K2
glass,CDGM-K,CDGM - K (Crown),H-K3,H-K3,glass/cdgm/H-K3.yml,0.302,2.325,H-K3
glass,CDGM-K,CDGM - K (Crown),K4A,K4A,glass/cdgm/K4A.yml,0.365,2.325,K4A
glass,CDGM-K,CDGM - K (Crown),H-K5,H-K5,glass/cdgm/H-K5.yml,0.365,1.014,H-K5
glass,CDGM-K,CDGM - K (Crown),H-K6,H-K6,glass/cdgm/H-K6.yml,0.365,1.014,H-K6
glass,CDGM-K,CDGM - K (Crown),H-K7,H-K7,glass/cdgm/H-K7.yml,0.302,2.325,H-K7
glass,CDGM-K,CDGM - K (Crown),H-K8,H-K8,glass/cdgm/H-K8.yml,0.31,2.325,H-K8
glass,CDGM-K,CDGM - K (Crown),D-K9,D-K9,glass/cdgm/D-K9.yml,0.302,2.325,D-K9
glass,CDGM-K,CDGM - K (Crown),D-K9-25,D-K9-25,glass/cdgm/D-K9-25.yml,0.302,2.325,D-K9-25
glass,CDGM-K,CDGM - K (Crown),D-K9GT,D-K9GT,glass/cdgm/D-K9GT.yml,0.302,2.325,D-K9GT
glass,CDGM-K,CDGM - K (Crown),D-K9GT-25,D-K9GT-25,glass/cdgm/D-K9GT-25.yml,0.302,2.325,D-K9GT-25
glass,CDGM-K,CDGM - K (Crown),H-K9L,H-K9L,glass/cdgm/H-K9L.yml,0.302,2.325,H-K9L
glass,CDGM-K,CDGM - K (Crown),H-K9LA,H-K9LA,glass/cdgm/H-K9LA.yml,0.302,2.325,H-K9LA
glass,CDGM-K,CDGM - K (Crown),H-K9LAGT,H-K9LAGT,glass/cdgm/H-K9LAGT.yml,0.302,2.325,H-K9LAGT
glass,CDGM-K,CDGM - K (Crown),H-K9LGT,H-K9LGT,glass/cdgm/H-K9LGT.yml,0.302,2.325,H-K9LGT
glass,CDGM-K,CDGM - K (Crown),H-K9Lstar,H-K9Lstar,glass/cdgm/H-K9Lstar.yml,0.302,2.325,H-K9Lstar
glass,CDGM-K,CDGM - K (Crown),H-K10,H-K10,glass/cdgm/H-K10.yml,0.32,2.325,H-K10
glass,CDGM-K,CDGM - K (Crown),H-K11,H-K11,glass/cdgm/H-K11.yml,0.302,2.325,H-K11
glass,CDGM-K,CDGM - K (Crown),H-K12,H-K12,glass/cdgm/H-K12.yml,0.365,1.014,H-K12
glass,CDGM-K,CDGM - K (Crown),H-K50,H-K50,glass/cdgm/H-K50.yml,0.32,2.325,H-K50
glass,CDGM-K,CDGM - K (Crown),H-K51,H-K51,glass/cdgm/H-K51.yml,0.365,2.325,H-K51
glass,CDGM-K,CDGM - K (Crown),D-K59,D-K59,glass/cdgm/D-K59.yml,0.31,2.325,D-K59
glass,CDGM-K,CDGM - K (Crown),D-K59-25,D-K59-25,glass/cdgm/D-K59-25.yml,0.31,2.325,D-K59-25
glass,CDGM-K,CDGM - K (Crown),H-K90GTI,H-K90GTI,glass/cdgm/H-K90GTI.yml,0.302,2.325,H-K90GTI
glass,CDGM-QK,CDGM - QK (Light crown),H-QK1,H-QK1,glass/cdgm/H-QK1.yml,0.302,2.325,H-QK1
glass,CDGM-QK,CDGM - QK (Light crown),D-QK3L,D-QK3L,glass/cdgm/D-QK3L.yml,0.302,2.325,D-QK3L
glass,CDGM-QK,CDGM - QK (Light crown),D-QK3L-25,D-QK3L-25,glass/cdgm/D-QK3L-25.yml,0.302,2.325,D-QK3L-25
glass,CDGM-QK,CDGM - QK (Light crown),H-QK3L,H-QK3L,glass/cdgm/H-QK3L.yml,0.302,2.325,H-QK3L
glass,CDGM-QK,CDGM - QK (Light crown),H-QK3LGTI,H-QK3LGTI,glass/cdgm/H-QK3LGTI.yml,0.302,2.325,H-QK3LGTI
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK1,H-ZK1,glass/cdgm/H-ZK1.yml,0.302,2.325,H-ZK1
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK2,H-ZK2,glass/cdgm/H-ZK2.yml,0.302,2.325,H-ZK2
glass,CDGM-ZK,CDGM - ZK (Dense crown),D-ZK2,D-ZK2,glass/cdgm/D-ZK2.yml,0.302,2.325,D-ZK2
glass,CDGM-ZK,CDGM - ZK (Dense crown),D-ZK2-25,D-ZK2-25,glass/cdgm/D-ZK2-25.yml,0.302,2.325,D-ZK2-25
glass,CDGM-ZK,CDGM - ZK (Dense crown),D-ZK2L,D-ZK2L,glass/cdgm/D-ZK2L.yml,0.302,2.325,D-ZK2L
glass,CDGM-ZK,CDGM - ZK (Dense crown),D-ZK2L-25,D-ZK2L-25,glass/cdgm/D-ZK2L-25.yml,0.302,2.325,D-ZK2L-25
glass,CDGM-ZK,CDGM - ZK (Dense crown),D-ZK3,D-ZK3,glass/cdgm/D-ZK3.yml,0.302,2.325,D-ZK3
glass,CDGM-ZK,CDGM - ZK (Dense crown),D-ZK3-25,D-ZK3-25,glass/cdgm/D-ZK3-25.yml,0.302,2.325,D-ZK3-25
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK3,H-ZK3,glass/cdgm/H-ZK3.yml,0.302,2.325,H-ZK3
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK3A,H-ZK3A,glass/cdgm/H-ZK3A.yml,0.302,2.325,H-ZK3A
glass,CDGM-ZK,CDGM - ZK (Dense crown),D-ZK3L,D-ZK3L,glass/cdgm/D-ZK3L.yml,0.302,2.325,D-ZK3L
glass,CDGM-ZK,CDGM - ZK (Dense crown),D-ZK3L-25,D-ZK3L-25,glass/cdgm/D-ZK3L-25.yml,0.302,2.325,D-ZK3L-25
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK4,H-ZK4,glass/cdgm/H-ZK4.yml,0.302,2.325,H-ZK4
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK5,H-ZK5,glass/cdgm/H-ZK5.yml,0.302,2.325,H-ZK5
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK6,H-ZK6,glass/cdgm/H-ZK6.yml,0.313,2.325,H-ZK6
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK7,H-ZK7,glass/cdgm/H-ZK7.yml,0.365,1.014,H-ZK7
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK7A,H-ZK7A,glass/cdgm/H-ZK7A.yml,0.302,2.325,H-ZK7A
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK8,H-ZK8,glass/cdgm/H-ZK8.yml,0.32,2.325,H-ZK8
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK9A,H-ZK9A,glass/cdgm/H-ZK9A.yml,0.365,1.014,H-ZK9A
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK9B,H-ZK9B,glass/cdgm/H-ZK9B.yml,0.302,2.325,H-ZK9B
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK10,H-ZK10,glass/cdgm/H-ZK10.yml,0.32,2.325,H-ZK10
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK10L,H-ZK10L,glass/cdgm/H-ZK10L.yml,0.32,2.325,H-ZK10L
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK11,H-ZK11,glass/cdgm/H-ZK11.yml,0.33,2.325,H-ZK11
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK14,H-ZK14,glass/cdgm/H-ZK14.yml,0.302,2.325,H-ZK14
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK20,H-ZK20,glass/cdgm/H-ZK20.yml,0.302,2.325,H-ZK20
glass,CDGM-ZK,CDGM - ZK (Dense crown),D-ZK21,D-ZK21,glass/cdgm/D-ZK21.yml,0.302,2.325,D-ZK21
glass,CDGM-ZK,CDGM - ZK (Dense crown),D-ZK21-25,D-ZK21-25,glass/cdgm/D-ZK21-25.yml,0.302,2.325,D-ZK21-25
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK21,H-ZK21,glass/cdgm/H-ZK21.yml,0.302,2.325,H-ZK21
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK50,H-ZK50,glass/cdgm/H-ZK50.yml,0.302,2.325,H-ZK50
glass,CDGM-ZK,CDGM - ZK (Dense crown),H-ZK50GT,H-ZK50GT,glass/cdgm/H-ZK50GT.yml,0.302,2.325,H-ZK50GT
glass,CDGM-ZK,CDGM - ZK (Dense crown),D-ZK79,D-ZK79,glass/cdgm/D-ZK79.yml,0.302,2.325,D-ZK79
glass,CDGM-ZK,CDGM - ZK (Dense crown),D-ZK79-25,D-ZK79-25,glass/cdgm/D-ZK79-25.yml,0.302,2.325,D-ZK79-25
glass,CDGM-BAK,CDGM - BAK (Barium crown),H-BAK1,H-BAK1,glass/cdgm/H-BAK1.yml,0.302,2.325,H-BAK1
glass,CDGM-BAK,CDGM - BAK (Barium crown),H-BAK2,H-BAK2,glass/cdgm/H-BAK2.yml,0.302,2.325,H-BAK2
glass,CDGM-BAK,CDGM - BAK (Barium crown),H-BAK3,H-BAK3,glass/cdgm/H-BAK3.yml,0.302,2.325,H-BAK3
glass,CDGM-BAK,CDGM - BAK (Barium crown),H-BAK4,H-BAK4,glass/cdgm/H-BAK4.yml,0.302,2.325,H-BAK4
glass,CDGM-BAK,CDGM - BAK (Barium crown),H-BAK5,H-BAK5,glass/cdgm/H-BAK5.yml,0.302,2.325,H-BAK5
glass,CDGM-BAK,CDGM - BAK (Barium crown),H-BAK6,H-BAK6,glass/cdgm/H-BAK6.yml,0.302,2.325,H-BAK6
glass,CDGM-BAK,CDGM - BAK (Barium crown),H-BAK7,H-BAK7,glass/cdgm/H-BAK7.yml,0.365,2.325,H-BAK7
glass,CDGM-BAK,CDGM - BAK (Barium crown),H-BAK7A,H-BAK7A,glass/cdgm/H-BAK7A.yml,0.365,1.014,H-BAK7A
glass,CDGM-BAK,CDGM - BAK (Barium crown),H-BAK7GT,H-BAK7GT,glass/cdgm/H-BAK7GT.yml,0.365,2.325,H-BAK7GT
glass,CDGM-BAK,CDGM - BAK (Barium crown),H-BAK8,H-BAK8,glass/cdgm/H-BAK8.yml,0.302,2.325,H-BAK8
glass,CDGM-FK,CDGM - FK (Fluor crown),H-KF6,H-KF6,glass/cdgm/H-KF6.yml,0.365,2.325,H-KF6
glass,CDGM-FK,CDGM - FK (Fluor crown),D-FK61,D-FK61,glass/cdgm/D-FK61.yml,0.302,2.325,D-FK61
glass,CDGM-FK,CDGM - FK (Fluor crown),D-FK61-25,D-FK61-25,glass/cdgm/D-FK61-25.yml,0.302,2.325,D-FK61-25
glass,CDGM-FK,CDGM - FK (Fluor crown),H-FK61,H-FK61,glass/cdgm/H-FK61.yml,0.302,2.325,H-FK61
glass,CDGM-FK,CDGM - FK (Fluor crown),D-FK61A,D-FK61A,glass/cdgm/D-FK61A.yml,0.302,2.325,D-FK61A
glass,CDGM-FK,CDGM - FK (Fluor crown),D-FK61A-25,D-FK61A-25,glass/cdgm/D-FK61A-25.yml,0.302,2.325,D-FK61A-25
glass,CDGM-FK,CDGM - FK (Fluor crown),H-FK61B,H-FK61B,glass/cdgm/H-FK61B.yml,0.302,2.325,H-FK61B
glass,CDGM-FK,CDGM - FK (Fluor crown),H-FK71,H-FK71,glass/cdgm/H-FK71.yml,0.302,2.325,H-FK71
glass,CDGM-FK,CDGM - FK (Fluor crown),H-FK71A,H-FK71A,glass/cdgm/H-FK71A.yml,0.365,1.014,H-FK71A
glass,CDGM-FK,CDGM - FK (Fluor crown),D-FK95,D-FK95,glass/cdgm/D-FK95.yml,0.302,2.325,D-FK95
glass,CDGM-FK,CDGM - FK (Fluor crown),D-FK95-25,D-FK95-25,glass/cdgm/D-FK95-25.yml,0.302,2.325,D-FK95-25
glass,CDGM-FK,CDGM - FK (Fluor crown),H-FK95N,H-FK95N,glass/cdgm/H-FK95N.yml,0.302,2.325,H-FK95N
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK1,H-LAK1,glass/cdgm/H-LAK1.yml,0.302,2.325,H-LAK1
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK2A,H-LAK2A,glass/cdgm/H-LAK2A.yml,0.31,2.325,H-LAK2A
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK3,H-LAK3,glass/cdgm/H-LAK3.yml,0.365,2.325,H-LAK3
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK4L,H-LAK4L,glass/cdgm/H-LAK4L.yml,0.302,2.325,H-LAK4L
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),D-LAK5,D-LAK5,glass/cdgm/D-LAK5.yml,0.302,2.325,D-LAK5
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),D-LAK5-25,D-LAK5-25,glass/cdgm/D-LAK5-25.yml,0.302,2.325,D-LAK5-25
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK5A,H-LAK5A,glass/cdgm/H-LAK5A.yml,0.302,2.325,H-LAK5A
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),D-LAK6,D-LAK6,glass/cdgm/D-LAK6.yml,0.302,2.325,D-LAK6
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),D-LAK6-25,D-LAK6-25,glass/cdgm/D-LAK6-25.yml,0.302,2.325,D-LAK6-25
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK6A,H-LAK6A,glass/cdgm/H-LAK6A.yml,0.32,2.325,H-LAK6A
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK7A,H-LAK7A,glass/cdgm/H-LAK7A.yml,0.302,2.325,H-LAK7A
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK8A,H-LAK8A,glass/cdgm/H-LAK8A.yml,0.32,2.325,H-LAK8A
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK8B,H-LAK8B,glass/cdgm/H-LAK8B.yml,0.31,2.325,H-LAK8B
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK10,H-LAK10,glass/cdgm/H-LAK10.yml,0.302,2.325,H-LAK10
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK11,H-LAK11,glass/cdgm/H-LAK11.yml,0.302,2.325,H-LAK11
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK12,H-LAK12,glass/cdgm/H-LAK12.yml,0.302,2.325,H-LAK12
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK50A,H-LAK50A,glass/cdgm/H-LAK50A.yml,0.302,2.325,H-LAK50A
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK51A,H-LAK51A,glass/cdgm/H-LAK51A.yml,0.302,2.325,H-LAK51A
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),D-LAK52,D-LAK52,glass/cdgm/D-LAK52.yml,0.302,2.325,D-LAK52
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),D-LAK52-25,D-LAK52-25,glass/cdgm/D-LAK52-25.yml,0.302,2.325,D-LAK52-25
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK52,H-LAK52,glass/cdgm/H-LAK52.yml,0.302,2.325,H-LAK52
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK53A,H-LAK53A,glass/cdgm/H-LAK53A.yml,0.302,2.325,H-LAK53A
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK53B,H-LAK53B,glass/cdgm/H-LAK53B.yml,0.302,2.325,H-LAK53B
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK54,H-LAK54,glass/cdgm/H-LAK54.yml,0.302,2.325,H-LAK54
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK59A,H-LAK59A,glass/cdgm/H-LAK59A.yml,0.313,2.325,H-LAK59A
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK61,H-LAK61,glass/cdgm/H-LAK61.yml,0.365,1.014,H-LAK61
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),H-LAK67,H-LAK67,glass/cdgm/H-LAK67.yml,0.365,0.7065,H-LAK67
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),D-LAK70,D-LAK70,glass/cdgm/D-LAK70.yml,0.302,2.325,D-LAK70
glass,CDGM-LAK,CDGM - LAK (Lanthanum crown),D-LAK70-25,D-LAK70-25,glass/cdgm/D-LAK70-25.yml,0.302,2.325,D-LAK70-25
glass,CDGM-PK,CDGM - PK (Phosphate crown),D-PK3,D-PK3,glass/cdgm/D-PK3.yml,0.302,2.325,D-PK3
glass,CDGM-PK,CDGM - PK (Phosphate crown),D-PK3-25,D-PK3-25,glass/cdgm/D-PK3-25.yml,0.302,2.325,D-PK3-25
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),D-ZPK1A,D-ZPK1A,glass/cdgm/D-ZPK1A.yml,0.302,2.325,D-ZPK1A
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),D-ZPK1A-25,D-ZPK1A-25,glass/cdgm/D-ZPK1A-25.yml,0.302,2.325,D-ZPK1A-25
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),H-ZPK1A,H-ZPK1A,glass/cdgm/H-ZPK1A.yml,0.302,2.325,H-ZPK1A
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),H-ZPK2A,H-ZPK2A,glass/cdgm/H-ZPK2A.yml,0.365,1.014,H-ZPK2A
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),D-ZPK3,D-ZPK3,glass/cdgm/D-ZPK3.yml,0.302,2.325,D-ZPK3
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),D-ZPK3-25,D-ZPK3-25,glass/cdgm/D-ZPK3-25.yml,0.302,2.325,D-ZPK3-25
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),H-ZPK3,H-ZPK3,glass/cdgm/H-ZPK3.yml,0.31,2.325,H-ZPK3
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),D-ZPK5,D-ZPK5,glass/cdgm/D-ZPK5.yml,0.302,2.325,D-ZPK5
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),D-ZPK5-25,D-ZPK5-25,glass/cdgm/D-ZPK5-25.yml,0.302,2.325,D-ZPK5-25
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),H-ZPK5,H-ZPK5,glass/cdgm/H-ZPK5.yml,0.302,2.325,H-ZPK5
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),D-ZPK7,D-ZPK7,glass/cdgm/D-ZPK7.yml,0.302,2.325,D-ZPK7
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),D-ZPK7-25,D-ZPK7-25,glass/cdgm/D-ZPK7-25.yml,0.302,2.325,D-ZPK7-25
glass,CDGM-ZPK,CDGM - ZPK (Dense phosphate crown),H-ZPK7,H-ZPK7,glass/cdgm/H-ZPK7.yml,0.302,2.325,H-ZPK7
glass,CDGM-F,CDGM - F (Flint),F1,F1,glass/cdgm/F1.yml,0.365,0.7065,F1
glass,CDGM-F,CDGM - F (Flint),H-F1,H-F1,glass/cdgm/H-F1.yml,0.365,2.325,H-F1
glass,CDGM-F,CDGM - F (Flint),F2,F2,glass/cdgm/F2.yml,0.365,1.014,F2
glass,CDGM-F,CDGM - F (Flint),H-F2,H-F2,glass/cdgm/H-F2.yml,0.365,2.325,H-F2
glass,CDGM-F,CDGM - F (Flint),F3,F3,glass/cdgm/F3.yml,0.365,1.014,F3
glass,CDGM-F,CDGM - F (Flint),H-F3,H-F3,glass/cdgm/H-F3.yml,0.365,2.325,H-F3
glass,CDGM-F,CDGM - F (Flint),F4,F4,glass/cdgm/F4.yml,0.365,1.014,F4
glass,CDGM-F,CDGM - F (Flint),H-F4,H-F4,glass/cdgm/H-F4.yml,0.365,2.325,H-F4
glass,CDGM-F,CDGM - F (Flint),F4GTI,F4GTI,glass/cdgm/F4GTI.yml,0.365,2.325,F4GTI
glass,CDGM-F,CDGM - F (Flint),F5,F5,glass/cdgm/F5.yml,0.365,1.014,F5
glass,CDGM-F,CDGM - F (Flint),H-F5,H-F5,glass/cdgm/H-F5.yml,0.365,2.325,H-F5
glass,CDGM-F,CDGM - F (Flint),F6,F6,glass/cdgm/F6.yml,0.365,1.014,F6
glass,CDGM-F,CDGM - F (Flint),F7,F7,glass/cdgm/F7.yml,0.365,1.014,F7
glass,CDGM-F,CDGM - F (Flint),F13,F13,glass/cdgm/F13.yml,0.365,1.014,F13
glass,CDGM-F,CDGM - F (Flint),H-F13,H-F13,glass/cdgm/H-F13.yml,0.365,2.325,H-F13
glass,CDGM-F,CDGM - F (Flint),H-F51,H-F51,glass/cdgm/H-F51.yml,0.365,2.325,H-F51
glass,CDGM-QF,CDGM - QF (Light flint),QF1,QF1,glass/cdgm/QF1.yml,0.365,0.7065,QF1
glass,CDGM-QF,CDGM - QF (Light flint),H-QF1,H-QF1,glass/cdgm/H-QF1.yml,0.365,2.325,H-QF1
glass,CDGM-QF,CDGM - QF (Light flint),QF3,QF3,glass/cdgm/QF3.yml,0.365,0.7065,QF3
glass,CDGM-QF,CDGM - QF (Light flint),H-QF3,H-QF3,glass/cdgm/H-QF3.yml,0.365,2.325,H-QF3
glass,CDGM-QF,CDGM - QF (Light flint),QF5,QF5,glass/cdgm/QF5.yml,0.365,0.7065,QF5
glass,CDGM-QF,CDGM - QF (Light flint),QF6,QF6,glass/cdgm/QF6.yml,0.365,0.7065,QF6
